match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value,team_folder,form_value,team_strength,team_strength_normalized,home_advantage,match_day_of_week,match_month,match_is_weekend,tournament_type,matchday,tournament_phase,tournament_progress,detailed_phase
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Wins_percentage,home,66.67,Necaxa,41.903333333333336,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_count,away,3.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,away,33.33,Necaxa,9.143333333333336,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,away,33.33,Necaxa,31.053333333333338,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,away,33.33,Necaxa,41.903333333333336,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Failed To Score_count,all,12.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Failed To Score_percentage,all,34.29,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Failed To Score_count,home,6.0,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Failed To Score_percentage,home,50.0,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Failed To Score_overall_percentage,home,17.14,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Failed To Score_count,away,6.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Failed To Score_percentage,away,50.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Failed To Score_overall_percentage,away,17.14,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Lost_count,all,18.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Lost_percentage,all,51.43,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Lost_count,home,7.0,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Lost_percentage,home,38.89,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Lost_count,away,11.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Lost_percentage,away,61.11,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Cleansheets_count,all,10.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Cleansheets_percentage,all,28.57,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Cleansheets_count,home,5.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Cleansheets_percentage,home,50.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Cleansheets_count,away,5.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Cleansheets_percentage,away,50.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Team Draws_count,all,5.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Team Draws_percentage,all,14.29,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Team Draws_count,home,0.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Team Draws_percentage,home,0.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Team Draws_count,away,5.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Team Draws_percentage,away,100.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_count,all,44.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,all,1.26,Necaxa,33.75333333333334,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,all,1.26,Necaxa,13.370000000000003,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,all,1.26,Necaxa,1.2600000000000025,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_first,all,38.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_count,home,23.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_percentage,home,52.27,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_average,home,1.35,Necaxa,33.75333333333334,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_average,home,1.35,Necaxa,13.370000000000003,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_average,home,1.35,Necaxa,1.2600000000000025,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals Conceded_first,home,40.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_count,away,21.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_percentage,away,47.73,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,away,1.17,Necaxa,33.75333333333334,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,away,1.17,Necaxa,13.370000000000003,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
