team_id,team_name,season_id,season_name,statistic_type,statistic_code,statistic_group,location,metric,value
10036,Pachuca,19684,2022/2023,Goals Conceded,goals-conceded,defensive,away,count,24.0
10036,Pachuca,19684,2022/2023,Goals Conceded,goals-conceded,defensive,away,percentage,48.98
10036,Pachuca,19684,2022/2023,Goals Conceded,goals-conceded,defensive,away,average,1.2
10036,Pachuca,19684,2022/2023,Goals Conceded,goals-conceded,defensive,away,first,41.0
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,all,count,12.0
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,all,percentage,29.27
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,home,count,5.0
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,home,percentage,41.67
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,away,count,7.0
10036,Pachuca,19684,2022/2023,Cleansheets,cleansheets,,away,percentage,58.33
10036,Pachuca,19684,2022/2023,Ball Possession %,ball-possession,overall,overall,count,2106.0
10036,Pachuca,19684,2022/2023,Ball Possession %,ball-possession,overall,overall,average,51.37
10036,Pachuca,19684,2022/2023,Dangerous Attacks,dangerous-attacks,offensive,overall,count,1509.0
10036,Pachuca,19684,2022/2023,Dangerous Attacks,dangerous-attacks,offensive,overall,average,36.8
10036,Pachuca,19684,2022/2023,Fouls,fouls,defensive,overall,count,449.0
10036,Pachuca,19684,2022/2023,Fouls,fouls,defensive,overall,average,10.95
10036,Pachuca,19684,2022/2023,Yellowred Cards,yellowred-cards,overall,overall,count,1.0
10036,Pachuca,19684,2022/2023,Yellowred Cards,yellowred-cards,overall,overall,average,0.02
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,all,count,8.0
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,all,percentage,19.51
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,home,count,3.0
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,home,percentage,37.5
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,home,overall_percentage,7.32
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,away,count,5.0
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,away,percentage,62.5
10036,Pachuca,19684,2022/2023,Failed To Score,failed-toscore,offensive,away,overall_percentage,12.2
10036,Pachuca,19684,2022/2023,Tackles,tackles,defensive,overall,count,648.0
10036,Pachuca,19684,2022/2023,Tackles,tackles,defensive,overall,average,15.8
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,all,count,24.0
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,all,percentage,58.54
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,home,count,14.0
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,home,percentage,58.33
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,away,count,10.0
10036,Pachuca,19684,2022/2023,Both Teams To Score,btts,,away,percentage,41.67
