team_id,team_name,season_id,season_name,statistic_type,statistic_code,statistic_group,location,metric,value
2687,América,19684,2022/2023,Cleansheets,cleansheets,,away,count,6.0
2687,América,19684,2022/2023,Cleansheets,cleansheets,,away,percentage,50.0
2687,América,19684,2022/2023,Team Draws,team-draws,,all,count,10.0
2687,América,19684,2022/2023,Team Draws,team-draws,,all,percentage,23.81
2687,América,19684,2022/2023,Team Draws,team-draws,,home,count,7.0
2687,América,19684,2022/2023,Team Draws,team-draws,,home,percentage,70.0
2687,América,19684,2022/2023,Team Draws,team-draws,,away,count,3.0
2687,América,19684,2022/2023,Team Draws,team-draws,,away,percentage,30.0
2687,América,19684,2022/2023,Shots,shots,offensive,overall,average,15.74
2687,América,19684,2022/2023,Both Teams To Score,btts,,all,count,28.0
2687,América,19684,2022/2023,Both Teams To Score,btts,,all,percentage,66.67
2687,América,19684,2022/2023,Both Teams To Score,btts,,home,count,14.0
2687,América,19684,2022/2023,Both Teams To Score,btts,,home,percentage,50.0
2687,América,19684,2022/2023,Both Teams To Score,btts,,away,count,14.0
2687,América,19684,2022/2023,Both Teams To Score,btts,,away,percentage,50.0
2687,América,19684,2022/2023,Redcards,redcards,overall,overall,count,2.0
2687,América,19684,2022/2023,Redcards,redcards,overall,overall,average,0.05
